Tên_mặt_hàng,Thị_trường,Loại_giá,Nguồn,Ngày,Giá
Cam xoàn,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-19,30000.0
Dưa hấu,Đồng Tháp,Bán lẻ,CTV địa phương,2023-05-19,10000.0
Nhãn,Đồng Tháp,Bán lẻ,CTV địa phương,2023-05-19,35000.0
Xoài Cát Chu,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-19,10000.0
Xoài Đài Loan,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-19,6000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,25000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,50000.0
Dưa hấu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,25000.0
Mận hậu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,55000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,8000.0
Xoài Cát Chu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-19,50000.0
Dưa hấu,Long An,Thu mua tại vườn,CTV địa phương,2023-05-19,7500.0
Bưởi năm roi (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2023-05-19,34500.0
Chôm chôm thái,Vĩnh Long,Bán buôn,CTV địa phương,2023-05-19,44500.0
Dưa hấu,Vĩnh Long,Bán buôn,CTV địa phương,2023-05-19,7500.0
Sầu riêng cơm vàng hạt lép,Vĩnh Long,Bán buôn,CTV địa phương,2023-05-19,59000.0
Xoài Cát Chu,Vĩnh Long,Bán buôn,CTV địa phương,2023-05-19,24500.0
Xoài Cát Chu,An Giang,Thương lái thu mua,CTV địa phương,2023-05-18,13000.0
Xoài Đài Loan,An Giang,Thương lái thu mua,CTV địa phương,2023-05-18,10000.0
Dưa hấu,Cần Thơ,Thương lái thu mua,CTV địa phương,2023-05-18,7000.0
Nhãn,Cần Thơ,Thương lái thu mua,CTV địa phương,2023-05-18,35000.0
Quả bầu,Cần Thơ,Thương lái thu mua,CTV địa phương,2023-05-18,5000.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2023-05-18,72500.0
Trái dứa/thơm (nhỏ),Cần Thơ,Thương lái thu mua,CTV địa phương,2023-05-18,8000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2023-05-18,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2023-05-18,25000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,28000.0
Cải thảo,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,16000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,22000.0
Mận hậu,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,100000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,30000.0
Quả bầu,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,16000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-05-18,26000.0
Cà chua,Cà Mau,Bán buôn,CTV địa phương,2023-05-17,15000.0
Bưởi long Núm,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,13000.0
Cà chua,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,9500.0
Cải bẹ xanh,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,11000.0
Cải xà lách,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,14000.0
Cam sành,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,20000.0
Chôm chôm nhãn,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,28000.0
Dưa hấu,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-05-17,10000.0
Hồng xiêm,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,15000.0
Nhãn tiêu quế,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,20000.0
Trái dứa/thơm,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,7500.0
Xoài Cát Chu,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,17000.0
Xoài keo,Tiền Giang,Thu mua tại vườn,CTV địa phương,2023-05-17,17000.0
Bưởi da xanh (loại 1),Bến Tre,Thương lái thu mua,CTV địa phương,2023-05-16,35000.0
Dưa hấu (loại 1),Bến Tre,Thương lái thu mua,CTV địa phương,2023-05-16,12000.0
Dừa xiêm lai,Bến Tre,Thương lái thu mua,CTV địa phương,2023-05-16,40000.0
Dừa xiêm xanh,Bến Tre,Thương lái thu mua,CTV địa phương,2023-05-16,80000.0
Sầu riêng cơm vàng hạt lép,Bến Tre,Thương lái thu mua,CTV địa phương,2023-05-16,63000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,25000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,50000.0
Dưa hấu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,25000.0
Mận hậu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,55000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,8000.0
Xoài Cát Chu,Hà Nội,Bán lẻ,CTV địa phương,2023-05-16,50000.0
Bưởi da xanh (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2023-05-16,35000.0
Bưởi năm roi (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2023-05-16,18000.0
Cam sành,Hậu Giang,Bán lẻ,CTV địa phương,2023-05-16,15000.0
Dưa hấu (loại 1),Hậu Giang,Bán lẻ,CTV địa phương,2023-05-16,12000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,25000.0
Cải thảo,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,16000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,20000.0
Mận hậu,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,90000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,30000.0
Quả bầu,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-05-15,25000.0
Cam sành,Đồng Tháp,Bán lẻ,CTV địa phương,2023-05-12,12000.0
Cam xoàn,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-12,30000.0
Dưa hấu,Đồng Tháp,Bán lẻ,CTV địa phương,2023-05-12,10000.0
Nhãn,Đồng Tháp,Bán lẻ,CTV địa phương,2023-05-12,35000.0
Xoài Cát Chu,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-12,8000.0
Xoài Đài Loan,Đồng Tháp,Thu mua tại vườn,CTV địa phương,2023-05-12,4000.0
